ID_Batch_Loop#,Artist_Name,Title,Date_Created,Medium,Size,Signed_Edition,Estimate_Range,Realized_Price,Sale,Auction_House,Sale_Date
9_330,Damien Hirst,"PSALM: COELI ENARRANT, 2010",2010,Screenprint in colors with diamond dust,"image diameter: 610 mm 24 in, sheet: 740 by 716 mm 29 1/8 by 28 1/4 in","Signed, 2/50","8,000 - 12,000 USD","8,750 USD",Prints & Multiples,Sotheby's New York,"Nov. 23, 2015"
9_331,Damien Hirst,"3 Works: Prosperity, Life and Spirit, 2009",2009,etchings and aquatints on wove paper,"Plate dimensions, each: 11 ¾ x 9 ¾ in. (29.8 x 24.8 cm.)","Signed, 6/45","13,000 - 15,000 USD",Not Sold,Modern & Contemporary Art,"Auctionata, New York","Nov. 20, 2015"
9_332,Damien Hirst,"Big Love, 2010",2010,silkscreen print on Somerset Satin paper,154 x 151cm (60 5/8 x 59 7/16in),"Signed, 32/50","150,000 - 200,000 HKD","262,500 HKD","Prints, Photographs & Works on Paper",Bonhams Hong Kong,"Nov. 14, 2015"
9_333,Damien Hirst,"Psalm: Domine, Dominus Noster, 2010",2010,silkscreen print with diamond dust on smooth wove paper,74 x 71.5cm (29 1/8 x 28 1/8in),"Signed, 18/50","55,000 - 65,000 HKD","68,750 HKD","Prints, Photographs & Works on Paper",Bonhams Hong Kong,"Nov. 14, 2015"
9_334,Damien Hirst,"SACCHAROPINE DEHYDROGENASE, 2009",2009,household gloss on canvas,31 by 39 in. 78.7 by 99.1 cm,Signed,"300,000 - 400,000 USD","370,000 USD",Contemporary Art Day Auction,Sotheby's New York,"Nov. 12, 2015"
9_335,Damien Hirst,"Norleucine, 2010",2010,woodcut in colour,76 x 76 cm,"Signed, 15/48","3,500 EUR","8,125 EUR",Modern & Contemporary Prints,"Dorotheum, Vienna","Nov. 05, 2015"
9_336,Damien Hirst,"Heart Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,21 x 20 1/4 in,Signed,"4,000 - 6,000 USD","3,250 USD",Post-War/Contemporary Art Auction,Rago Arts and Auction Center,"Nov. 05, 2015"
9_337,Damien Hirst,"Butterfly Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,21 1/4 x 27 in,Signed,"4,000 - 6,000 USD","3,000 USD",Post-War/Contemporary Art Auction,Rago Arts and Auction Center,"Nov. 05, 2015"
9_338,Damien Hirst,"Butterfly Spin Painting (Created at Damien Hirst Spin Workshop),, 2009",2009,Acrylic on paper,21 1/4 x 27 in,Signed,"9,000 - 12,000 USD",Not Sold,Post-War/Contemporary Art Auction,Rago Arts and Auction Center,"Nov. 05, 2015"
9_339,Damien Hirst,"Butterfly Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,21 1/4 x 27 in,Signed,"4,000 - 6,000 USD","2,750 USD",Post-War/Contemporary Art Auction,Rago Arts and Auction Center,"Nov. 05, 2015"
9_340,Damien Hirst,"Heart Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,21 x 20 1/4 in,Signed,"4,000 - 6,000 USD","3,750 USD",Post-War/Contemporary Art Auction,Rago Arts and Auction Center,"Nov. 05, 2015"
9_341,Damien Hirst,"Circle Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,Diameter: 20 1/2 in,Signed,"4,000 - 6,000 USD","2,500 USD",Post-War/Contemporary Art Auction,Rago Arts and Auction Center,"Nov. 05, 2015"
9_342,Damien Hirst,"Skull Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,28 x 20 in,Signed,"4,000 - 6,000 USD","3,000 USD",Post-War/Contemporary Art Auction,Rago Arts and Auction Center,"Nov. 05, 2015"
9_343,Damien Hirst,"Circle Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,Diameter: 20 1/2 in,Signed,"4,000 - 6,000 USD","3,500 USD",Post-War/Contemporary Art Auction,Rago Arts and Auction Center,"Nov. 05, 2015"
9_344,Damien Hirst,"Butterfly Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,21 1/4 x 27 in,Signed,"4,000 - 6,000 USD","2,500 USD",Post-War/Contemporary Art Auction,Rago Arts and Auction Center,"Nov. 05, 2015"
9_345,Damien Hirst,"Emerge, 2009",2009,Etching in colors on wove paper,Image dimensions: 29.7 x 24.7 cm; Sheet dimensions: 47.5 x 39.2 cm,"Signed, 28/45","1,400 EUR",Withdrawn,Pop Art,"Auctionata, Berlin","Oct. 30, 2015"
9_346,Damien Hirst,"Spot Clock, 2009",2009,"White powdered metal, glass, plastic",35.1 cm,Signed,600 EUR,700 EUR*,Pop Art,"Auctionata, Berlin","Oct. 30, 2015"
9_347,Damien Hirst,"The Hours Spin Skull, 2009",2009,Household gloss on resin,16 x 15 x 20 cm,Signed,"3,000 EUR","7,500 EUR*",Pop Art,"Auctionata, Berlin","Oct. 30, 2015"
9_348,Damien Hirst,"The Dead/Gunmetal Lime Green Skull, 2009",2009,2 color foil block print on wove paper,Image dimensions: 41.5 x 29.7 cm; sheet dimensions: 72 x 51 cm,Signed,"3,000 EUR",Not Sold,Pop Art,"Auctionata, Berlin","Oct. 30, 2015"
9_349,Damien Hirst,"Coeli enarrant, from Psalm Prints, 2010",2010,screenprint in colors with diamond dust on Somerset Tub Sized paper,"Image: 23 7/8 x 23 7/8 in. (606 x 606 mm.) , Sheet: 29 x 28 ¼ in. (737 x 718 mm.)","Signed, 26/50 plus five artist's proofs","6,000 - 8,000 USD","9,375 USD",Prints & Multiples,Christie's New York,"Oct. 27, 2015"
9_350,Damien Hirst,"Exaudi Domine, from Psalm Prints, 2009",2009,"screenprint in colors, on Somerset Tub Sized paper","Image: 36 ½ x 36 ½ in. (927 x 927 mm.), Sheet: 42 ¼ x 42 ¾ in. (1073 x 1111 mm.)","Signed, 22/50","8,000 - 12,000 USD","10,000 USD",Prints & Multiples,Christie's New York,"Oct. 27, 2015"
9_351,Damien Hirst,"Methionine, from Woodcut Spots, 2010",2010,"Woodcut in colors, on Somerset Textured paper","I. 19 7/8 x 27 3/4 in, S. 24 5/8 x 32 in","Signed, 30/48","6,000 - 8,000 USD","11,875 USD",Editions: Including a Selection of Works on Paper,Phillips New York,"Oct. 26, 2015"
9_352,Damien Hirst,"Aurous Iodide, 2009",2009,"Screenprint in colors with gold glitter, on wove paper","I. 30 x 22 in, S. 38 5/8 x 30 in","Signed, 138/150","12,000 - 18,000 USD","21,250 USD",Editions: Including a Selection of Works on Paper,Phillips New York,"Oct. 26, 2015"
9_353,Damien Hirst,"Loganberry Pink / Lime Green Skull, from The Sick Dead, 2009",2009,"Foil block print in colors, on Arches 88 paper","I. 16 1/4 x 11 3/4 in, S. 28 1/4 x 20 in","Signed, 4/15","4,000 - 6,000 USD","5,000 USD",Editions: Including a Selection of Works on Paper,Phillips New York,"Oct. 26, 2015"
9_354,Damien Hirst,"For the Love of God, 2009",2009,"Screenprint in colors with diamond dust, on wove paper",S. 12 7/8 x 9 1/2 in,"Signed, 589/1000","2,000 - 3,000 USD","3,250 USD",Editions: Including a Selection of Works on Paper,Phillips New York,"Oct. 26, 2015"
9_355,Damien Hirst,"Prairie Copper/Oriental Gold/Imperial Purple, from The Souls I, 2010",2010,"Foil block print in colors, on Arches 88 Archival paper","I. 12 x 16 3/8 in, S. 28 3/8 x 20 1/8 in","Signed, 11/15, there were also 5 artist's proofs","3,500 - 4,500 USD","5,000 USD",Editions: Including a Selection of Works on Paper,Phillips New York,"Oct. 26, 2015"
9_356,Damien Hirst,"Big Love, 2010",2010,screenprint in colours with diamond dust,Sheet: 1546 x 1510 mm,"Signed, 24/50","150,000 - 250,000 CNY","250,000 CNY",Asian & Western 20th Century & Contemporary Art Evening Sale,Christie's Shanghai,"Oct. 24, 2015"
9_357,Damien Hirst,"Psalm: Usque quo, Domine?, 2010",2010,screenprint in colours with diamond dust,Sheet: 740 x 715 mm,"Signed, 1/50","40,000 - 60,000 CNY","175,000 CNY",Asian & Western 20th Century & Contemporary Art Evening Sale,Christie's Shanghai,"Oct. 24, 2015"
9_358,Damien Hirst,"PSALM: DOMINE, DOMINUS NOSTER, 2009",2009,Screenprint in colours with glaze and diamond dust,sheet: 73.9 by 17.5cm,"Signed, 1/50","4,000 - 6,000 GBP","4,750 GBP",Made In Britain,Sotheby's London,"Sep. 30, 2015"
9_359,Damien Hirst,"Acrylic, 2009",2009,Acrylic paint on paper,53.4 x 70.1 cm,,"10,000 EUR",Not Sold,Collectibles of Post-War & Contemporary Art,"Auctionata, Berlin","Sep. 28, 2015"
9_360,Damien Hirst,"Requiem I & II Slipcase Edition, 2009",2009,Requiem РЕКВІЄМ,32.6 x 24.9 x 5.4 cm,Signed,"4,000 EUR",Not Sold,Collectibles of Post-War & Contemporary Art,"Auctionata, Berlin","Sep. 28, 2015"
9_361,Damien Hirst,"Acrylic, 2009",2009,Acrylic paint on paper,55 x 73.6 cm,,"6,000 EUR","4,035 EUR*",Collectibles of Post-War & Contemporary Art,"Auctionata, Berlin","Sep. 28, 2015"
9_362,Damien Hirst,"Acrylic, 2009",2009,Acrylic on paper,49.5 x 66.4 cm,,"8,000 EUR",Not Sold,Collectibles of Post-War & Contemporary Art,"Auctionata, Berlin","Sep. 28, 2015"
9_363,Damien Hirst,"Skull Spin Painting, 2009",2009,Acrylic on paper,72.4 x 52 cm,,"6,000 EUR","3,870 EUR*",Collectibles of Post-War & Contemporary Art,"Auctionata, Berlin","Sep. 28, 2015"
9_364,Damien Hirst,"SPIN SKATEBOARDS (SET DE DEUX) -, 2009",2009,screenprint on wood skateboard,"h: 79 w: 19,20 cm",,"1,800 - 2,200 EUR","4,160 EUR",More,Artcurial,"Sep. 21, 2015"
9_365,Damien Hirst,"FOR THE LOVE OF GOD, 2009",2009,Silkscreen,"h: 32,90 w: 24 cm","Signed, 594/1000","2,000 - 3,000 EUR","2,990 EUR",More,Artcurial,"Sep. 21, 2015"
9_366,Damien Hirst,"THE HOURS SPIN SKULL, 2009",2009,Acrylic resin,h: 21 w: 14 d: 14 cm,,"6,000 - 8,000 EUR",Not Sold,More,Artcurial,"Sep. 21, 2015"
9_367,Damien Hirst,"SPOT CLOCK, 2009",2009,White metal casing and German quartz,Diamètre : 35 cm,Signed,"1,200 - 1,500 EUR","2,860 EUR",More,Artcurial,"Sep. 21, 2015"
9_368,Damien Hirst,"SPOT SKATEBOARD, 2009",2009,screenprint on wood skateboard,"h: 79 w: 19,70 cm",,"800 - 1,200 EUR","2,600 EUR",More,Artcurial,"Sep. 21, 2015"
9_369,Damien Hirst,"The Souls IV, 2010",2010,foil print in silver gloss and chocolate brown,Sheet: 730 x 520 mm,"Signed, 9/15, there were also five artist's proofs","2,500 - 3,000 GBP","2,500 GBP",Prints & Multiples: First Impression,Christie's South Kensington,"Sep. 17, 2015"
9_370,Damien Hirst,"The Souls II, 2010",2010,"foil print in loganberry pink, cornflower blue and silver gloss",Sheet: 730 x 520 mm,"Signed, 8/15, there were also five artist's proofs","2,500 - 3,000 GBP","2,500 GBP",Prints & Multiples: First Impression,Christie's South Kensington,"Sep. 17, 2015"
9_371,Damien Hirst,"The Souls II, 2010",2010,"foil print in emerald green, burgundy and blind impression",Sheet: 730 x 520 mm,"Signed, 9/15, there were also five artist's proofs","2,500 - 3,000 GBP","2,500 GBP",Prints & Multiples: First Impression,Christie's South Kensington,"Sep. 17, 2015"
9_372,Damien Hirst,"The Souls III, 2010",2010,"foil print in leaf green, frost blue and burgundy",Sheet: 730 x 520 mm,"Signed, 9/15, there were also five artist's proofs","2,500 - 3,000 GBP","2,500 GBP",Prints & Multiples: First Impression,Christie's South Kensington,"Sep. 17, 2015"
9_373,Damien Hirst,"The Souls IV, 2010",2010,foil print in silver gloss and loganberry pink,Sheet: 730 x 520 mm,"Signed, 8/15, there were also five artist's proofs","2,500 - 3,000 GBP","2,500 GBP",Prints & Multiples: First Impression,Christie's South Kensington,"Sep. 17, 2015"
9_374,Damien Hirst,"The Souls IV, 2010",2010,"foil print in prairie copper, raven black and leaf green",Sheet: 730 x 520 mm,"Signed, 7/15, there were also five artist's proofs","2,500 - 3,000 GBP","2,750 GBP",Prints & Multiples: First Impression,Christie's South Kensington,"Sep. 17, 2015"
9_375,Damien Hirst,"Souls I, II, II and IV, 2010",2010,foil block print on Arches paper,70 x 49.5cm,"Signed, each from an edition of 15","18,000 - 24,000 AUD","15,000 AUD*",Fine Art,"Leonard Joel, Melbourne","Sep. 15, 2015"
9_376,Damien Hirst,"Emerge, 2009",2009,etching printed in colours,11 7/8 x 9 3/4 in,"Signed, 27/45","2,000 - 3,000 GBP","1,800 GBP",Editions & Works on Paper,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Jul. 02, 2015"
9_377,Damien Hirst,"Exaudi Domine, 2009",2009,screenprint in colours with glaze,sheet: 43 x 42 1/4 in,"Signed, 21/50","7,000 - 9,000 GBP",Not Sold,Editions & Works on Paper,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Jul. 02, 2015"
9_378,Damien Hirst,"Benedictus Dominus, 2009",2009,screenprint in colours with diamond dust and glaze,sheet: 43 x 42 1/4 in,"Signed, from the edition of 50","12,000 - 15,000 GBP",Not Sold,Editions & Works on Paper,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Jul. 02, 2015"
9_379,Damien Hirst,"Big Love, 2010",2010,screenprint in colours,60 5/8 x 59 7/8 in,"Signed, 22/50","15,000 - 20,000 GBP","15,000 GBP",Editions & Works on Paper,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Jul. 02, 2015"
9_380,Damien Hirst,"Phenylpropiolic Acid, 2010",2010,household gloss on canvas,26 1/8 x 37 7/8 in,Signed,"100,000 - 150,000 GBP","146,500 GBP",Contemporary Art Evening Sale,Phillips London,"Jun. 29, 2015"
9_381,Damien Hirst,"The Hours Spin Skull, 2009",2009,"Plastic skull, painted with gloss paint and equipped with dial plates",15.5 x 14 x 20.5 cm,from an edition of 210,"8,000 EUR","6,908 EUR*",Blue Chips: Post-War & Contemporary Art,"Auctionata, Berlin","Jun. 25, 2015"
9_382,Damien Hirst,"Aurous Iodide, 2009",2009,Silkscreen with gold glitter,29.9 x 22 in; Sheet: 38.5 x 29.9 in,Signed,"10,000 EUR",Not Sold,Post War / Contemporary Art,Ketterer Kunst Munich,"Jun. 12, 2015"
9_383,Damien Hirst,"Psalm Print (Confitebor Tibi), 2009",2009,serigraph and serial print printed in colours and sprinkled with diamond dust,61.3 cm,"Signed, 19/50","7,000 - 7,500 EUR",Not Sold,"Contemporary Art, Part II","Dorotheum, Vienna","Jun. 11, 2015"
9_384,Damien Hirst,"The Souls I–IV, 2010",2010,foil print on thick white paper,71.5 x 51 cm,"Signed, 11/15","15,000 - 17,000 EUR","23,926 EUR","Contemporary Art, Part II","Dorotheum, Vienna","Jun. 11, 2015"
9_385,Damien Hirst,"Big Love, 2010",2010,"Screenprint in colours, on heavy wove paper, with full margins,",136.4 x 136.4 cm (53 3/4 x 53 3/4 in.),"Signed, 35/50","12,000 - 18,000 GBP","32,500 GBP",Day & Evening Editions,Phillips London,"Jun. 11, 2015"
9_386,Damien Hirst,"The Souls IV (Oriental Gold/Burgundy/Leaf Green), 2010",2010,"Foil-block print in colours, on Arches 88 Archival paper",27 x 42.5 cm (10 5/8 x 16 3/4 in.),"Signed, 1/15, plus 5 artist's proofs","3,000 - 5,000 GBP","4,375 GBP",Day & Evening Editions,Phillips London,"Jun. 11, 2015"
9_387,Damien Hirst,"Methyl Phenysulfoxide, from Woodcut Spots, 2010",2010,"Woodcut in colours, on 410 gsm Somerset Textured paper",90.9 x 151.6 cm (35 3/4 x 59 5/8 in.),"Signed, 32/48","10,000 - 15,000 GBP","12,500 GBP",Day & Evening Editions,Phillips London,"Jun. 11, 2015"
9_388,Damien Hirst,"The Dead (Silver Gloss/Westminster Blue Skull), 2009",2009,"Foil block print in colours, on Arches 88 paper",41.3 x 30 cm (16 1/4 x 11 3/4 in.),"Signed, 11/15, plus 5 artist's proofs","4,000 - 6,000 GBP",Not Sold,Day & Evening Editions,Phillips London,"Jun. 11, 2015"
9_389,Damien Hirst,"Butterfly Etching (Renewal), 2009",2009,Color etching and aquatint on wove paper,30 ½ x 26 ½ in,"Signed, 6/45","5,000 - 6,000 USD",Not Sold,Post-War & Contemporary Art,"Auctionata, New York","Jun. 06, 2015"
9_390,Damien Hirst,"Methionine, 2010",2010,Colour woodcut on Somerset,"50,5 x 70,5cm","Signed, 30/48","6,000 - 8,000 EUR",Not Sold,Contemporary Art,Van Ham Fine Art Auctions,"Jun. 03, 2015"
9_391,Damien Hirst,"The Souls IV - Fuchsia Pink, 2010",2010,Foil block printed in colours,28 x 20 in,15-Jul,"5,000 - 6,000 EUR",Not Sold,Urban Contemporary Art,Digard,"Jun. 01, 2015"
9_392,Damien Hirst,"The Souls IV - Raven Black, 2010",2010,Foil block printed in colours,28 x 20 in,15-Apr,"5,000 - 6,000 EUR",Not Sold,Urban Contemporary Art,Digard,"Jun. 01, 2015"
9_393,Damien Hirst,"Eternal Rest, 2009",2009,etching in colour,"30 x 24,5 cm","Signed, 29/45","2,400 EUR",Not Sold,Modern & Contemporary Prints,"Dorotheum, Vienna","May. 21, 2015"
9_394,Damien Hirst,"Regeneration, 2009",2009,Etching and aquatint,46 x 38 cm.,"Signed, 28/45","2,500 - 3,000 EUR","3,750 EUR",Limited Edition,Artcurial,"May. 19, 2015"
9_395,Damien Hirst,"Belfry (Sanctum), 2009",2009,Photogravure etching In colors,118 x 114.5 cm.,"Signed, 50/59","6,000 - 8,000 EUR",Not Sold,Limited Edition,Artcurial,"May. 19, 2015"
9_396,Damien Hirst,"For the Love of God, Believe, 2009",2009,Color screenprint with glaze on wove paper,"20.75"" x 17.5""","Signed, 176 of 1,700","2,500 - 3,500 USD","3,125 USD",Modern Art & Design Auction,Los Angeles Modern Auctions,"May. 17, 2015"
9_397,Damien Hirst,"Love of God, 2009",2009,Screenprint in colors with diamond dust on black wove paper,12 3/4 x 9 1/2 in,"Signed, 803/1000","3,000 - 5,000 USD","3,500 USD",Post-War & Contemporary Prints & Multiples,Bonhams New York,"May. 11, 2015"
9_398,Damien Hirst,"Altar, from Sanctum, 2009",2009,Etching in colors with photogravure and hand coloring on wove paper,48 x 45 1/2 in,"Signed, 22/59","12,000 - 15,000 USD",Not Sold,Post-War & Contemporary Prints & Multiples,Bonhams New York,"May. 11, 2015"
9_399,Damien Hirst,"Butterfly Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21 1/4"" x 27""",Signed,"4,000 - 6,000 USD","10,625 USD",Post-War & Contemporary Art Auction,Rago Arts and Auction Center,"May. 07, 2015"
9_400,Damien Hirst,"Skull Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"28"" x 20""",Signed,"4,000 - 6,000 USD","4,688 USD",Post-War & Contemporary Art Auction,Rago Arts and Auction Center,"May. 07, 2015"
9_401,Damien Hirst,"Asterisk Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"19 1/2"" x 20""",Signed,"4,000 - 6,000 USD","2,625 USD",Post-War & Contemporary Art Auction,Rago Arts and Auction Center,"May. 07, 2015"
9_402,Damien Hirst,"Butterfly Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21 1/4"" x 27""",Signed,"4,000 - 6,000 USD","8,125 USD",Post-War & Contemporary Art Auction,Rago Arts and Auction Center,"May. 07, 2015"
9_403,Damien Hirst,"Rocket Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"29"" x 17 1/2""",Signed,"5,000 - 7,000 USD","5,938 USD",Post-War & Contemporary Art Auction,Rago Arts and Auction Center,"May. 07, 2015"
9_404,Damien Hirst,"Circle Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"20 1/2"" diameter",Signed,"4,000 - 6,000 USD","4,688 USD",Post-War & Contemporary Art Auction,Rago Arts and Auction Center,"May. 07, 2015"
9_405,Damien Hirst,"Circle Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"20 1/2"" diameter",Signed,"4,000 - 6,000 USD","6,875 USD",Post-War & Contemporary Art Auction,Rago Arts and Auction Center,"May. 07, 2015"
9_406,Damien Hirst,"Heart Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21"" x 20 1/4""",Signed,"4,000 - 6,000 USD","5,938 USD",Post-War & Contemporary Art Auction,Rago Arts and Auction Center,"May. 07, 2015"
9_407,Damien Hirst,"IMPERIAL PURPLE ORIENTAL GOLD SKULL, 2009",2009,Foil block print in colors on wove paper,16 1/4 x 11 3/4 in. (41.3 x 29.8cm),"Signed, 11/15, plus edition of 15, 3","8,000 - 12,000 USD",Not Sold,Modern & Contemporary Art,Freeman's,"May. 03, 2015"
9_408,Damien Hirst,"FUSCHIA PINK LIME GREEN SKULL, 2009",2009,Foil block print in colors on Arches,16 1/4 x 11 3/4 in. (41.3 x 29.8cm),"Signed, 11/15, plus edition of 15, 3 were reserved for portfolio sets","8,000 - 12,000 USD",Not Sold,Modern & Contemporary Art,Freeman's,"May. 03, 2015"
9_409,Damien Hirst,"SANCTUM, 2009",2009,The complete set of six photogravure etchings with hand coloring,plates: approx. 980 by 992 mm 38 5/8 by 39 in sheets: approx. 1185 by 1155 mm 46 5/8 by 45 1/2 in,"Signed, 31/59","50,000 - 70,000 USD","75,000 USD",Prints & Multiples,Sotheby's New York,"May. 01, 2015"
9_410,Damien Hirst,"Untitled, 2009",2009,Acrylic on paper,Diameter: 52 cm.,Signed,"3,000 - 4,000 EUR","11,739 EUR","Abstract & Contemporary Paintings, Sculptures",Versailles Auction: Perrin-Royère-Lajeunesse,"Apr. 26, 2015"
9_411,Damien Hirst,"Psalm: Deus, Deus meus, 2010",2010,"screenprint in colours with glaze and diamond dust, on wove paper",Sheet: 740 x 715 mm,"Signed, 47/50","48,000 - 66,000 HKD","162,500 HKD",Asian & Western 20th Century & Contemporary Art,Christie's Shanghai,"Apr. 25, 2015"
9_412,Damien Hirst,"Psalm Print: Benedictus Dominus, 2009",2009,screenprint in colors,"Image: 36 ¼ x 36 ¼ in. (921 x 921 mm.), Sheet: 42 5/8 x 42 1/8 in. (1083 x 1070 mm.)","Signed, 37/50 plus 5 artist's proofs","8,000 - 12,000 USD","10,000 USD",Prints & Multiples,Christie's New York,"Apr. 23, 2015"
9_413,Damien Hirst,"Minaret, from Sanctum, 2009",2009,Photogravure etching in colors,38 1/2 x 39 in. (97.8 x 99.1 cm),"Signed, 50/59, plus 12 artist's proofs","10,000 - 15,000 USD",Not Sold,Evening & Day Editions,Phillips New York,"Apr. 21, 2015"
9_414,Damien Hirst,"Studio Half Skull, Half Face (with diamond dust), 2009",2009,"Screenprint in colors with diamond dust, on Somerset paper",27 1/8 x 36 1/8 in. (68.9 x 91.8 cm),"Signed, 17/75, plus 7 artist's proofs","5,000 - 7,000 USD","6,250 USD",Evening & Day Editions,Phillips New York,"Apr. 21, 2015"
9_415,Damien Hirst,"Burgundy/Chilli Red, from The Souls III, 2010",2010,"Foil-block print in colors, on Arches 88 Archival paper",13 1/2 x 14 1/4 in. (34.3 x 36.2 cm),"Signed, 9/15, plus 5 artist's proofs","5,000 - 7,000 USD",Not Sold,Evening & Day Editions,Phillips New York,"Apr. 21, 2015"
9_416,Damien Hirst,"Spirit, 2009",2009,Color etching and aquatint on wove paper,18 ½ x 15 ½ in,"Signed, 6/45","8,000 USD",Not Sold,Post-War & Contemporary Art,"Auctionata, New York","Feb. 21, 2015"
9_417,Damien Hirst,"Providence, 2009",2009,Color etching and aquatint on wove paper,18 ½ x 15 ½ in,"Signed, 6/45","8,000 USD",Not Sold,Post-War & Contemporary Art,"Auctionata, New York","Feb. 21, 2015"
9_418,Damien Hirst,"Renewal, 2009",2009,etching in colors,Sheet: 18 ½ x 15 ½ in. (473 x 393 mm.),"Signed, 7/41","3,000 - 5,000 USD","7,500 USD",First Impression,Christie's New York,"Feb. 12, 2015"
9_419,Damien Hirst,"Eternal Rest, 2009",2009,etching in colors,Sheet: 18 ½ x 15 ½ in. (473 x 393 mm.),"Signed, 7/40","3,000 - 5,000 USD","6,250 USD",First Impression,Christie's New York,"Feb. 12, 2015"
9_420,Damien Hirst,"The Souls III: one plate, 2010",2010,"Foil-block print in colours, on Arches 88 paper",sheet 71.5 x 50.5 cm,"Signed, 7/15 plus 5 artist's proofs","3,000 - 5,000 GBP","5,625 GBP",Evening & Day Editions,Phillips London,"Jan. 22, 2015"
9_421,Damien Hirst,"Tryptophan, from Woodcut Spots, 2010",2010,"Woodcut in colours, on Somerset White textured paper",sheet 102.5 x 101.7 cm,"Signed, 42/48 plus 20 artist's proofs","6,000 - 8,000 GBP","7,500 GBP",Evening & Day Editions,Phillips London,"Jan. 22, 2015"
9_422,Damien Hirst,"The Souls I: one plate, 2010",2010,"Foil-block print in colours, on Arches 88 paper",sheet 71.5 x 50.5 cm,"Signed, 8/15 plus 5 artist's proofs","3,000 - 5,000 GBP","4,750 GBP",Evening & Day Editions,Phillips London,"Jan. 22, 2015"
9_423,Damien Hirst,"The Hours Spin Skull, 2009",2009,colour lacquer and clock faces on plastic skull,15.5 x 20 x 14 cm,1/210,"6,000 - 6,500 EUR",Not Sold,Modern & Contemporary Art,"Dorotheum, Vienna","Dec. 17, 2014"
9_424,Damien Hirst,"The Hours Spin Skull, 2009",2009,"Plastic skull, painted with gloss paint and equipped with dial plates",15.5 x 14 x 20.5 cm,,"8,000 EUR","5,500 EUR*",Graphic Art & Limited Editions,"Auctionata, Berlin","Dec. 15, 2014"
9_425,Damien Hirst,"Supreme skate deck (Spot), 2009",2009,Silkscreen printed in colours on skate deck,,Signed,600 - 800 EUR,"1,403 EUR",Urban Contemporary Art,Digard,"Dec. 14, 2014"
9_426,Damien Hirst,"Tryptophan, 2010",2010,Woodcut printed in colours,1016 x 1016mm (40 x 40in),"Signed, 12/48","5,000 - 7,000 GBP","6,250 GBP",Prints & Multiples,Bonhams New Bond Street,"Dec. 09, 2014"
9_427,Damien Hirst,"The Souls III (Hazy Gold- Silver Gloss- Rustic Copper), 2010",2010,"Foil block print in hazy gold, silver gloss and rustic copper",730 x 520mm (28 3/4 x 20 1/2in),Signed,"2,500 - 3,500 GBP","3,125 GBP",Prints & Multiples,Bonhams New Bond Street,"Dec. 09, 2014"
9_428,Damien Hirst,"Exaudi Domine, 2009",2009,Colour silkscreen with varnish,Image: 92 x 92 cm,"Signed, 18/50","7,000 - 8,000 CHF","14,400 CHF",Modern & Contemporary Prints,Koller Zurich,"Dec. 06, 2014"
9_429,Damien Hirst,"Ohne Titel, 2009",2009,Silkscreen in colors with gold glitter,"56 x 76,3 cm (22 x 30 in)","Signed, from an edition of 100","9,000 EUR","9,000 EUR",Post War/Contemporary Art,Ketterer Kunst Munich,"Dec. 06, 2014"
9_430,Damien Hirst,"Methionine, 2010",2010,Woodcut,"62,5 x 81 cm (24,6 x 31,8 in)","Signed, edition of 48","6,000 EUR",Not Sold,Post War/Contemporary Art,Ketterer Kunst Munich,"Dec. 06, 2014"
9_431,Damien Hirst,"Psalm Print: Deus meus, 2010",2010,"Silkscreen in colors with ""diamond dust""","74 x 71,5 cm (29,1 x 28,1 in).","Signed, from an edition of 50","6,000 EUR",Not Sold,Post War/Contemporary Art,Ketterer Kunst Munich,"Dec. 06, 2014"
